artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Dr. Hook,Revisited,The Cover of 'Rolling Stone',3JYjHeKY0OSnkQGJGvw7P8,0.648,0.472,9,-13.103,1,0.102,0,0.313,0.907,142.184,172093,4
Duran Duran,Duran Duran (Deluxe Edition),Girls on Film - 2010 Remaster,4EFkvOhgAmlHEfDfvfSoh5,0.725,0.859,7,-6.208,1,0.0636,0.0137,0.048,0.53,131.697,212853,4
Duran Duran,Rio (Collector's Edition),Hungry Like the Wolf - 2009 Remaster,39lSeqnyjZJejRuaREfyLL,0.691,0.812,0,-7.772,1,0.0558,1.16E-06,0.299,0.685,127.568,220627,4
Ed Sheeran,÷ (Deluxe),Castle on the Hill,6PCUP3dWmTjcTtXY02oFdT,0.461,0.834,2,-4.868,1,0.0989,1.14E-05,0.14,0.471,135.007,261154,4
Ed Sheeran,÷ (Deluxe),Galway Girl,0afhq8XCExXpqazXczTSve,0.624,0.876,9,-3.374,1,0.1,0,0.327,0.781,99.943,170827,4
Ed Sheeran,+,The A Team,1VdZ0vKfR5jneCmWIUAMxK,0.642,0.289,9,-9.918,1,0.0367,0,0.18,0.407,84.996,258373,4
Editors,The Back Room,Munich,2QN3pPQYoKsh5dIgEVnsYG,0.175,0.875,7,-4.383,0,0.0527,0.0347,0.324,0.394,149.366,226427,4
Editors,In This Light And On This Evening,Papillon,6AY0srxRyX9wpPADrX70r0,0.505,0.946,7,-5.389,1,0.061,0.00355,0.21,0.635,126,326133,4
Editors,An End Has a Start,An End Has a Start,1U2xFfjK1QUuicENnW0iwv,0.351,0.923,6,-2.435,0,0.0537,0.116,0.337,0.543,149.915,225533,4
Editors,Violence,No Sound but the Wind,4M9fLPjjjO5QnUHuZk9SuW,0.282,0.289,4,-11.56,1,0.0327,0.00171,0.089,0.111,175.913,267464,4
Editors,An End Has a Start,The Racing Rats,0WzfPV1hQIM8KsxGN4yttJ,0.32,0.839,7,-3.58,1,0.051,4.74E-05,0.076,0.22,152.969,257787,4
Editors,The Weight of Your Love,Formaldehyde,2BsESmg4qH8rAvhOcUyaDh,0.519,0.762,9,-5.881,0,0.0334,0.012,0.082,0.703,152.991,230747,4
Editors,The Back Room,All Sparks,2zh6LGtRNSBsIQbclWsnxy,0.469,0.742,6,-5.857,0,0.0284,0.0575,0.108,0.773,126.401,213907,4
Editors,An End Has a Start,Bones,4doMVHHEnn9MZwRO3jRuRz,0.34,0.942,6,-3.485,0,0.0886,0.0581,0.389,0.346,151.988,246707,4
Editors,An End Has a Start,The Weight of the World,0z9hFtHU8zbjIr9jHS9fB0,0.243,0.687,2,-5.088,1,0.0727,0.277,0.177,0.209,123.072,258640,4
Editors,An End Has a Start,Push Your Head Towards the Air,1MBMq3moBsDaUZPtMtboxD,0.258,0.441,2,-6.224,1,0.0343,0.665,0.0845,0.0401,169.852,344147,3
Editors,The Back Room,Lights,5JR1EedCmOy26Wl5a6xaHM,0.393,0.843,4,-6.1,0,0.037,0.0531,0.475,0.664,144.314,151307,4
Editors,The Back Room,Fingers in the Factories,2CHh7oRlL1yyXKRVSNYoJz,0.449,0.699,6,-5.484,0,0.0251,0.000148,0.444,0.563,150.359,254200,4
Editors,In This Light And On This Evening,The Boxer,09UPTYzmLzHjRh45LjYtvJ,0.664,0.571,6,-8.162,0,0.0359,0.638,0.0887,0.898,113,282147,4
Elbow,The Seldom Seen Kid,One Day Like This,1OZSVl0JJ1MBzibpuhmmXb,0.425,0.651,10,-6.131,1,0.0287,0,0.138,0.366,159.363,394173,4
Elbow,The Seldom Seen Kid,Grounds for Divorce,27rgTetikreqkvedaxrF5N,0.526,0.756,2,-5.083,0,0.0266,2.39E-06,0.426,0.668,91.985,219453,4
Electric Light Orchestra,Out of the Blue,Mr. Blue Sky,2RlgNHKcydI9sayD2Df2xp,0.388,0.338,10,-10.054,1,0.0329,3.73E-06,0.248,0.478,177.765,303373,4
Electric Light Orchestra,A New World Record,Livin' Thing,2hdNya0b6Cc2YJ8IyaQIWp,0.549,0.651,0,-7.097,1,0.0323,0,0.121,0.368,122.818,212307,4
Electric Light Orchestra,Discovery,Don't Bring Me Down,72ahyckBJfTigJCFCviVN7,0.638,0.867,2,-6.469,1,0.0331,0.000733,0.0846,0.805,115.692,243373,4
Electric Light Orchestra,Secret Messages,Four Little Diamonds,7pPJHfOTUnIpNxmITf3HFj,0.614,0.877,5,-6.99,1,0.0322,0.000345,0.549,0.67,123.372,245160,4
Elvis Costello & The Attractions,This Year's Model,Pump It Up,0JgMHia55MBfhfqZIRi3kF,0.644,0.814,11,-6.036,1,0.0385,0.000617,0.107,0.965,138.999,196680,4
Elvis Presley,Blue Hawaii,Can't Help Falling in Love,44AyOl4qVkzS48vBsbNXaC,0.396,0.293,2,-14.062,1,0.0275,0.000196,0.105,0.343,100.307,182360,3
Elvis Presley,From Elvis in Memphis,Suspicious Minds,1H5IfYyIIAlgDX8zguUzns,0.487,0.382,7,-10.889,1,0.0309,4.74E-06,0.411,0.714,116.557,261280,4
Eminem,The Marshall Mathers LP,Stan,3UmaczJpikHgJFyBTAJVoz,0.78,0.768,6,-4.325,0,0.238,2.34E-06,0.518,0.507,80.063,404107,4
Eminem,The Marshall Mathers LP,The Real Slim Shady,3yfqSUWxFvZELEM4PmlwIR,0.949,0.661,5,-4.244,0,0.0572,0,0.0454,0.76,104.504,284200,4
Eminem,The Marshall Mathers LP,The Way I Am,23wfXwnsPZYe5A1xXRHb3J,0.785,0.871,4,-2.692,0,0.265,0,0.309,0.315,87.248,290427,4
Eric Clapton,Unplugged (Deluxe Edition),"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",3BEZCNZSmVv30vsMNSOCri,0.558,0.524,2,-11.626,0,0.0459,0.000952,0.94,0.636,93.654,289027,4
Europe,The Final Countdown (Expanded Edition),The Final Countdown,3MrRksHupTVEQ7YbA0FsZK,0.529,0.843,6,-6.908,0,0.0616,0.000827,0.0608,0.188,117.662,310333,4
First Aid Kit,Stay Gold,My Silver Lining,5BkNCuxzzid0gz9sx3NNbX,0.479,0.725,2,-4.671,1,0.0335,0.000129,0.209,0.43,101.938,215493,4
The Fixx,Reach The Beach,One Thing Leads To Another,5B37ocpk2zxeZL1lq5F6ui,0.789,0.945,5,-5.219,0,0.0482,3.11E-06,0.0617,0.965,136.745,199827,4
Fleetwood Mac,Tango In the Night (Deluxe Edition),Everywhere - 2017 Remaster,254bXAqt3zP6P50BdQvEsq,0.73,0.487,4,-10.991,1,0.0303,0.01,0.0852,0.731,114.965,226653,4
Fleetwood Mac,Rumours,Go Your Own Way - 2004 Remaster,07GvNcU1WdyZJq3XxP0kZa,0.583,0.947,5,-5.12,1,0.0378,0.00109,0.0679,0.803,135.448,223613,4
Fleetwood Mac,Rumours (Super Deluxe),Dreams - 2004 Remaster,0ofHAoxe9vBkTCp2UQIavz,0.828,0.492,0,-9.744,1,0.0276,0.00428,0.128,0.789,120.151,257800,4
Fleetwood Mac,Tango In the Night (Deluxe Edition),Little Lies - 2017 Remaster,4CoSCPlKNrWli7E5kFtbcl,0.64,0.649,2,-10.345,1,0.0264,8.30E-05,0.0551,0.865,124.825,221053,4
Fleetwood Mac,Rumours,The Chain - 2004 Remaster,7Dm3dV3WPNdTgxoNY7YFnc,0.522,0.755,9,-6.95,1,0.0524,6.63E-05,0.0781,0.637,151.796,269813,4
Fleetwood Mac,Rumours,Don't Stop - 2004 Remaster,4bEb3KE4mSKlTFjtWJQBqO,0.671,0.71,9,-7.724,1,0.0356,1.12E-05,0.0387,0.834,118.745,193347,4
Fleetwood Mac,Fleetwood Mac,Rhiannon,05oETzWbd4SI33qK2gbJfR,0.723,0.49,9,-14.745,0,0.0296,0.0946,0.0923,0.795,129.012,252773,4
Fleetwood Mac,Rumours,Never Going Back Again - 2004 Remaster,2TJqhMuTx2eMun7MMQVIFy,0.642,0.34,6,-12.852,1,0.0394,0.475,0.0816,0.927,176.08,134400,4
Fleetwood Mac,Rumours,You Make Loving Fun - 2004 Remaster,28H3wOEKsaEa8NBEYCLl4j,0.625,0.591,7,-9.127,0,0.0265,0.0399,0.0893,0.863,126.597,213693,4
Fleetwood Mac,Rumours,Second Hand News - 2004 Remaster,0hlniElQOr5tvSKBaSpAQi,0.696,0.942,9,-5.252,1,0.136,0.00571,0.0524,0.502,117.56,176307,4
Fleetwood Mac,Rumours,Songbird - 2004 Remaster,2JoUtztTqCN4ZhmbRDGPIL,0.58,0.0842,5,-15.52,1,0.0302,0.00126,0.11,0.388,92.123,200813,4
Fleetwood Mac,Tango In the Night (Deluxe Edition),Seven Wonders - 2017 Remaster,1VN2vWSkSmMKOhxr8lHzSx,0.707,0.625,4,-9.529,1,0.0303,5.42E-05,0.104,0.634,119.049,222400,4
Stevie Nicks,Crystal Visions...The Very Best of Stevie Nicks,Edge of Seventeen,2id8E4WvczfKHB4LHI7Np3,0.59,0.828,0,-6.28,1,0.0439,5.57E-06,0.0868,0.636,111.353,329680,4
Florence + The Machine,Lungs (Deluxe Version),Dog Days Are Over,456WNXWhDwYOSf5SpTuqxd,0.501,0.809,7,-5.264,1,0.0938,0.00602,0.119,0.258,149.964,252819,4
Foghat,Slow Ride / Save Your Loving (For Me),Slow Ride,4MYb7NWLwXNDB7bYs3HeX8,0.493,0.586,2,-13.916,1,0.046,0.00106,0.102,0.656,113.618,232533,4
Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,7x8dCjCr0x6x2lXKujYD34,0.433,0.959,9,-4.04,1,0.0431,0,0.028,0.365,172.984,269373,4
Foo Fighters,In Your Honor,Best of You,5FZxsHWIvUsmSK1IAvm2pp,0.366,0.94,1,-5.119,0,0.0696,9.42E-05,0.188,0.369,130.198,255627,4
Foo Fighters,One By One (Expanded Edition),All My Life,6tsojOQ5wHaIjKqIryLZK6,0.577,0.604,5,-5.703,1,0.0495,0.000579,0.477,0.637,167.719,263440,4
Foo Fighters,Concrete and Gold,The Sky Is A Neighborhood,3kdMzXOcrDIdSWLdONHNK5,0.357,0.549,11,-7.843,0,0.0698,0.00485,0.22,0.531,130.749,244573,4
Foo Fighters,The Colour And The Shape,My Hero,4dVbhS6OiYvFikshyaQaCN,0.398,0.927,9,-4.212,1,0.0567,0.000177,0.0575,0.311,77.106,260027,4
Foo Fighters,Greatest Hits,Times Like These,4xanWVQIzdCf51mg8cd1cQ,0.36,0.905,4,-3.808,0,0.0812,7.51E-06,0.0753,0.309,144.544,267973,4
Foreigner,Agent Provocateur,I Want to Know What Love Is - 1999 Remaster,1JLn8RhQzHz3qDqsChcmBl,0.477,0.471,6,-10.036,1,0.0277,1.76E-06,0.131,0.423,81.204,304787,4
Foreigner,4 (Expanded),Waiting for a Girl like You,2OgVsp77En2nju8pnCieVU,0.33,0.469,10,-9.286,0,0.0335,2.30E-06,0.0402,0.433,201.327,292067,4
Foreigner,Foreigner (Expanded),Cold as Ice,7vidktgNZFQylTgH1GEnMs,0.562,0.609,3,-7.063,0,0.0271,0,0.17,0.512,130.753,200213,4
Foreigner,4 (Expanded),Juke Box Hero,00qOE7OjRl0BpYiCiweZB2,0.357,0.653,9,-5.554,1,0.0654,0,0.0844,0.522,176.647,259800,4
Foreigner,4 (Expanded),Urgent,08onVqQ8YicJ98Ycm1qoLf,0.855,0.803,4,-5.849,0,0.0316,0.00732,0.0841,0.962,114.867,271200,4
Foreigner,Head Games,Head Games,5nk6wxUSFUBxUKxjz0fKD6,0.678,0.693,1,-6.133,1,0.0249,0,0.0596,0.623,107.415,217707,4
Foster The People,Torches,Pumped Up Kicks,7w87IxuO7BDcJ3YUqCyMTT,0.733,0.71,5,-5.849,0,0.0292,0.115,0.0956,0.965,127.975,239600,4
Franz Ferdinand,Franz Ferdinand,Take Me Out,20I8RduZC2PWMWTDCZuuAN,0.277,0.663,4,-8.821,0,0.0377,0.00051,0.136,0.527,104.561,237027,4
Franz Ferdinand,Franz Ferdinand,Michael,5NQQyIX2DVsiBKwRBBUfNW,0.428,0.867,6,-7.445,0,0.043,0.000412,0.267,0.782,158.556,204080,4
The Fratellis,Costello Music,Chelsea Dagger,1bCmvezFg5MRcENzCGG1Cy,0.511,0.815,7,-3.14,1,0.144,0,0.0826,0.586,154.514,215307,4
Genesis,Invisible Touch,Land Of Confusion - Remastered 2007,2oiMNaVCul7qmMzpRStjCg,0.619,0.939,1,-6.787,1,0.0397,0.000355,0.327,0.677,115.164,286320,4
George Ezra,Staying at Tamara's,Shotgun,4ofwffwvvnbSkrMSCKQDaC,0.673,0.735,5,-4.733,1,0.0457,0,0.242,0.754,115.744,201287,4
George Ezra,Staying at Tamara's,Paradise,38zwkK6TtTjIW9tpYBfZ3D,0.642,0.881,11,-3.537,1,0.0393,0,0.21,0.913,138.03,222045,4
George Ezra,Wanted on Voyage,Budapest,7GJClzimvMSghjcrKxuf1M,0.714,0.451,5,-8.268,1,0.0276,0,0.108,0.406,127.787,200720,4
George Ezra,Wanted on Voyage,Blame It on Me,2Zgnaip1c876zmBhz9HifI,0.544,0.745,3,-3.401,1,0.0276,0,0.348,0.455,103.971,195547,4
George Ezra,Wanted on Voyage,Cassy O',24fXShNbufmThxBTWWPfO1,0.544,0.847,2,-4.794,1,0.0385,0,0.336,0.168,97.974,184133,4
Golden Earring,The Long Versions - Part One,Twilight Zone,3ztKHejzVoxJRKSZHFFMdJ,0.656,0.756,11,-6.516,0,0.0399,3.49E-05,0.0927,0.542,118.56,478107,4
Golden Earring,N.E.W.S.,When The Lady Smiles,6RGmi17H0xpHb7hpMxFwip,0.704,0.816,11,-7.121,1,0.0309,0.00891,0.354,0.83,131.577,340027,4
Gorillaz,Demon Days,Feel Good Inc.,0d28khcov6AiegSCpG5TuT,0.818,0.705,6,-6.679,1,0.177,0.00233,0.613,0.772,138.559,222640,4
Gorillaz,Gorillaz,Clint Eastwood,1RKUoGiLEbcXN4GY4spQDx,0.663,0.694,10,-8.627,0,0.172,0,0.0698,0.524,167.964,340920,4
Gorillaz,Demon Days,DARE,4Hff1IjRbLGeLgFgxvHflk,0.76,0.891,11,-5.852,0,0.0372,0.0869,0.298,0.966,120.264,245000,4
Guano Apes,Proud Like a God,Open Your Eyes,5oxpT46KeiEuckYnChgFFT,0.645,0.948,0,-6.614,1,0.0664,0,0.33,0.369,111.571,187560,4
Daryl Hall & John Oates,The Essential Daryl Hall & John Oates,Out of Touch - Single Version,169oHBed4Nj1Q073yu9bFB,0.803,0.718,9,-6.457,0,0.0357,0.00094,0.0791,0.933,115.023,247160,4
Hanson,Middle Of Nowhere,MMMBop,0lnxrQAd9ZxbhBBe7d8FO8,0.683,0.937,9,-6.335,1,0.0449,0.0046,0.07,0.619,104.872,268653,4
Heart,Little Queen,Barracuda,4KfSdst7rW39C0sfhArdrz,0.547,0.691,4,-13.553,0,0.0369,0.105,0.144,0.667,137.148,261933,4
The High Strung,¿Posible O' Imposible?,The Luck You Got,1x8D2YdP5pQrXX2cZmrWr8,0.31,0.972,7,-3.663,1,0.197,6.38E-06,0.154,0.311,139.039,168213,4
Waylon Jennings,Nashville Rebel,Highwayman,6uvT4Di9ZRBw5cbexZJDts,0.675,0.448,11,-13.175,0,0.0389,0.0135,0.126,0.441,101.344,182973,4
Huey Lewis & The News,Greatest Hits: Huey Lewis And The News,The Power Of Love,2olVm1lHicpveMAo4AUDRB,0.768,0.829,5,-5.109,1,0.0313,2.92E-05,0.097,0.962,118.773,234333,4
Ice Cube,I Am the West,I Rep That West,47XmM8zyPHGqqwRIzmYJil,0.716,0.88,4,-3.927,0,0.308,0,0.115,0.535,92.886,271812,4
Iggy Pop,Lust For Life,The Passenger,15BQ7vEDv2LJuh8TxWIhtd,0.498,0.889,0,-5.413,1,0.0546,1.62E-06,0.733,0.696,134.88,283360,4
Iggy Pop,Lust For Life,Lust For Life,21YxK0klhpfLW8budkJaMF,0.383,0.97,9,-5.638,1,0.0435,0,0.0942,0.62,101.603,313926,4
Various Artists,A Night to Remember (Mixed By Tony Okungbowa & Jojoflores),Last Night a D.J. Saved My Life,34jtsFqKNRSJFa0r6ZRqQh,0.849,0.657,11,-7.509,1,0.205,2.93E-05,0.117,0.864,112.682,252653,4
INXS,Kick 30,Need You Tonight,0uI4aw6ms90qFNawk9H9CO,0.793,0.61,0,-7.685,1,0.0832,0.487,0.0877,0.781,108.698,181240,4
Jackson Browne,Running on Empty,Running on Empty,4MZEZz8MqVgvIMXU6AVP22,0.531,0.948,9,-5.438,1,0.0568,0.0117,0.694,0.498,136.891,298093,4
James Blunt,Back to Bedlam,You're Beautiful,0vg4WnUWvze6pBOJDTq99k,0.675,0.479,0,-9.87,0,0.0278,1.76E-05,0.088,0.454,81.998,209493,4
James Blunt,All the Lost Souls,1973,1BV0m40U0M4t1SLIsDnwZl,0.72,0.668,9,-7.928,1,0.0269,0.00664,0.0789,0.768,123.007,280027,4
James Blunt,Back to Bedlam,Goodbye My Lover,6gxycjJNMgmAyfzUXBN80P,0.432,0.261,4,-12.591,1,0.0512,0.00342,0.0903,0.273,89.567,258653,4
James Blunt,Moon Landing (Deluxe Edition),Bonfire Heart,13ETkZ90sElK5xJuB4cUEt,0.575,0.821,0,-5.7,1,0.0527,0,0.124,0.449,118.021,238000,4
James Blunt,Back to Bedlam,Wisemen,3fl78noR9kt12JYKuTAP4a,0.633,0.701,10,-5.969,1,0.0267,4.79E-05,0.165,0.634,151.892,221773,4
James Blunt,Back to Bedlam,"So Long, Jimmy",2COYeJ18fCxIa64CTkQ7Uf,0.765,0.596,9,-8.048,0,0.0315,4.67E-05,0.192,0.843,94.039,264907,4
Jamie Lawson,Jamie Lawson,Wasn't Expecting That,2a5VluIESm1JP4Qwvo02H8,0.591,0.415,6,-6.936,1,0.0437,0.000299,0.111,0.197,90.483,201072,4
Jamie T,Panic Prevention,Sheila,0FGtGmz8SVEywhUqNFYWsQ,0.729,0.865,7,-6.006,1,0.05,0,0.0764,0.709,95.003,259813,4
Jamie T,Kings & Queens,Sticks 'N' Stones,1khoSOxg6VHzvRlVkczrbl,0.545,0.851,6,-3.569,1,0.0935,0,0.403,0.787,179.947,240833,4
Jamie T,Carry On The Grudge,Zombie,22eNdxGb4tEvBt0nBCp52o,0.544,0.914,4,-4.337,1,0.063,0,0.485,0.699,145.09,246187,4
Jamie T,Panic Prevention,If You Got The Money,5XbX2Wud5JmdRBtqWMLhoB,0.66,0.595,11,-7.034,0,0.274,0,0.653,0.642,97.518,243933,4
Jamie T,Trick,Power Over Men,4YYbZODiJA7j53777zUjFj,0.58,0.777,11,-5.796,0,0.0315,0.000206,0.114,0.876,105.01,218862,4
Jamie T,Carry On The Grudge,Don't You Find,2a4z6Dqbaujrgmnby0X3fG,0.488,0.612,0,-7.024,0,0.0496,0.00167,0.243,0.186,129.056,255720,4
Jamie T,Kings & Queens,Chaka Demus,0WKoVVdcUV2yvhBoQMlnDL,0.692,0.841,1,-3.846,1,0.0328,0,0.108,0.93,124.976,214119,4
Jamie T,Kings & Queens,Emily's Heart,0BUkqsxTx3lUdf4bYc8dF0,0.543,0.25,2,-14.145,1,0.0675,0.000276,0.145,0.452,84.88,247723,4
Jamie T,Panic Prevention,Back In The Game,5cn3DCxhVpS0EOXIfwoKBL,0.812,0.452,7,-7.938,1,0.138,0,0.82,0.371,103.653,149040,4
Jamie T,Panic Prevention,Salvador,6DOZEMyrcY3F2FmTWiP5xE,0.778,0.818,6,-4.217,0,0.147,0,0.878,0.858,144.999,212653,4
JAY-Z,Numb / Encore: MTV Ultimate Mash-Ups Presents Collision Course,Numb / Encore,5sNESr6pQfIhL3krM8CtZn,0.687,0.793,2,-4.254,1,0.166,0,0.582,0.751,107.045,205733,4
Various Artists,Hot Joints 2,99 Problems,7burCKJdWHtTgzJws2RddP,0.491,0.89,6,-5.897,0,0.43,0,0.11,0.434,88.514,234453,4
JAY-Z,Collision Course (Deluxe Version),Dirt off Your Shoulder / Lying From You,7dvd3b2oz7AFgXrPBIIYxR,0.557,0.905,11,-4.506,1,0.267,0,0.111,0.799,160.013,244693,4
Jeff Buckley,Grace (Legacy Edition),Hallelujah,74X1epeRufHckhuX1KFD04,0.339,0.143,0,-10.78,1,0.0317,0.000636,0.372,0.0948,101.213,413320,3
Joan Osborne,Relish,One Of Us,1xNmF1Uep5OGutizZSbKvd,0.316,0.499,9,-7.899,1,0.0298,1.81E-05,0.126,0.403,174.782,320467,4
Johnny Cash,American IV: The Man Comes Around,Hurt,28cnXtME493VX9NOw9cIUh,0.534,0.392,9,-7.636,0,0.0267,0.000227,0.0948,0.163,90.379,216533,4
Johnny Cash,I Walk the Line (Original Soundtrack Recording),I Walk the Line,7hxZF4jETnE5Q75rKQnMjE,0.713,0.258,9,-14.59,1,0.0384,0.00606,0.0967,0.56,98.805,176533,4
Johnny Cash,Ring Of Fire: The Best Of Johnny Cash,Ring of Fire,6YffUZJ2R06kyxyK6onezL,0.659,0.585,7,-8.189,1,0.0288,0.000213,0.348,0.784,104.111,158427,4
Johnny Cash,American V: A Hundred Highways,God's Gonna Cut You Down,6jXPZid0KLorvgIDP6TiSo,0.618,0.484,5,-8.229,0,0.127,4.31E-05,0.115,0.834,82.317,158573,4
Johnny Cash,At San Quentin (Legacy Edition),"A Boy Named Sue - Live at San Quentin State Prison, San Quentin, CA - February 1969",4VkgY55sUbfszX3XjS3LxW,0.685,0.486,10,-11.898,1,0.323,0,0.716,0.892,101.539,225040,4
Johnny Cash,American VI: Ain't No Grave,Ain't No Grave,1xADYlM5rjnbJvAW2tc0qF,0.52,0.35,9,-10.713,0,0.052,0.000778,0.0895,0.39,79.647,173267,4
Johnny Cash,Man In Black,Man in Black,7wL9EVloIobMw22rT7Ve8x,0.676,0.58,5,-14.217,1,0.0506,0.000145,0.218,0.89,95.358,172987,4
Johnny Cash,American III: Solitary Man,I Won't Back Down,6b0AtCzgnYrb7T84o18V4l,0.624,0.531,9,-8.393,1,0.0309,0,0.309,0.551,113.778,128200,4
Various Artists,50's Jukebox Classics,Folsom Prison Blues,6pPmgSgrdWMemkmpRWO2aQ,0.728,0.679,5,-5.78,1,0.0262,3.65E-05,0.0901,0.869,101.601,172027,4
Joy Division,The Best Of,Love Will Tear Us Apart,2JO3HwMRPeya8bXbtbyPcf,0.443,0.956,2,-6.198,1,0.0511,0.825,0.135,0.909,146.754,206867,4
Kaiser Chiefs,Employment,I Predict A Riot,75D3n6wnFQmu1HVmLAlWM4,0.395,0.979,8,-3.241,1,0.0766,0,0.12,0.41,158.842,233187,4
Kaiser Chiefs,"Yours Truly, Angry Mob",Ruby,2fAIfPLrPUTW1AmJRR428Q,0.451,0.939,5,-2.82,0,0.0512,4.85E-06,0.0774,0.448,93.416,204200,4
Kaiser Chiefs,Employment,Everyday I Love You Less And Less,5dvBeCMTzUNjyWIcuykzyh,0.49,0.956,1,-4.556,0,0.0407,6.15E-06,0.242,0.577,160.028,217707,4
KALEO,No Good,No Good,5Xx8krVxg1pRy6CXieB7FS,0.378,0.925,9,-3.781,1,0.185,0.00062,0.18,0.584,108.525,234240,4
KALEO,A/B,Way down We Go,0y1QJc3SJVPKJ1OvFmFqe6,0.489,0.505,10,-8.022,0,0.117,0.000333,0.104,0.337,163.255,213707,4
KALEO,A/B,All the Pretty Girls,0QQIhT6PtJ5glyn4HKNKQ6,0.466,0.496,1,-6.606,1,0.0302,6.22E-06,0.117,0.352,74.747,269893,4
KALEO,A/B,Glass House,3HtCaD8SkNbjy3TrEcS4Km,0.358,0.92,6,-2.843,1,0.218,0.0118,0.0765,0.493,99.919,241547,4
Kanye West,My Beautiful Dark Twisted Fantasy,POWER,2gZUPNdnz5Y45eiGxpHGSc,0.542,0.914,0,-4.747,0,0.113,0,0.744,0.576,153.993,292093,4
Kasabian,West Ryder Pauper Lunatic Asylum,Fire,0Ln5tJyLX5qusquBOtq7wf,0.525,0.742,10,-5.643,1,0.0311,0.149,0.117,0.179,117.029,252280,4
Kasabian,You're In Love With a Psycho,You're in Love with a Psycho,6SXzkDUuiVnDQG0CtFMLUb,0.719,0.801,11,-5.08,0,0.049,0.000125,0.178,0.685,120.013,218080,4
Kasabian,Kasabian,Club Foot,6C0xucNj75wRdlejwWIEW1,0.238,0.919,0,-6.893,1,0.0816,2.31E-05,0.0914,0.123,101.752,214373,4
Kasabian,West Ryder Pauper Lunatic Asylum,Underdog,3PbsDnKdrZY0ttX7VE9s5R,0.526,0.895,5,-5.407,0,0.0543,1.30E-06,0.582,0.655,101.016,277467,4
Kasabian,Kasabian,L.S.F.,1t8TCORVxdItzE3zy1X0tv,0.613,0.761,9,-7.468,1,0.0343,0.000151,0.27,0.443,105.274,197600,4
Kasabian,For Crying Out Loud (Deluxe),Bless This Acid House,0R4qjchMMElUO8rY8NsAGk,0.39,0.93,9,-4.036,1,0.056,0,0.0639,0.597,135.418,225253,4
Kasabian,Empire,Shoot the Runner,4baAwbpkroYCwSIlaqzNXy,0.526,0.776,7,-4.169,1,0.0852,0.0157,0.334,0.524,131.194,207373,4
Kasabian,Kasabian,Processed Beats,2mj0Vf7UepRY8x2YzqtOME,0.652,0.743,1,-8.903,0,0.0248,0.0149,0.181,0.619,106.756,187800,4
Keane,Hopes And Fears,Somewhere Only We Know,1SKPmfSYaPsETbRHaiA18G,0.448,0.665,9,-4.203,1,0.026,2.55E-05,0.0828,0.304,172.004,237147,4
Keane,Hopes And Fears,Everybody's Changing,0yac0FPhLRH9i9lOng3f81,0.517,0.839,0,-3.521,1,0.0287,0.000365,0.108,0.416,94.015,215880,4
Keane,Hopes And Fears,This Is The Last Time,6IVlHRrjTKep5SS9kbcpTa,0.522,0.827,7,-4.145,1,0.0283,6.80E-06,0.0818,0.335,131.691,208787,4
Keane,Strangeland,Silenced By The Night,0BhGZmaQ1SET53qGkGvwxD,0.515,0.809,1,-5.051,1,0.0288,9.86E-06,0.0983,0.237,111.985,196467,4
The Killers,Hot Fuss,Somebody Told Me,3twNvmDtFQtAd5gMKedhLD,0.502,0.972,10,-3.96,0,0.0793,0.000702,0.0627,0.729,138.019,197280,4
The Killers,Day & Age,Human,0McuGBXkEVz9Yq5gui4A7c,0.552,0.84,10,-7.033,1,0.0684,0.000674,0.0934,0.571,135.468,245373,4
The Killers,Sam's Town,When You Were Young,70wYA8oYHoMzhRRkARoMhU,0.467,0.988,11,-3.313,1,0.112,0.0484,0.28,0.321,130.433,220427,4
The Killers,Wonderful Wonderful,The Man,5aWhs651KYM26HYM16kRdk,0.606,0.942,6,-2.598,0,0.115,2.23E-06,0.0709,0.519,106.02,250093,4
The Killers,Hot Fuss,All These Things That I've Done,0OpSYP9Oly3SqmeIgiRnzT,0.552,0.71,6,-6.925,1,0.0425,5.07E-06,0.116,0.206,118.276,301747,4
The Killers,Wonderful Wonderful,Run For Cover,5NAiPIEzxAexFE3ucV18Q8,0.466,0.951,5,-3.314,1,0.125,0.00242,0.351,0.499,165.107,222147,4
The Killers,Hot Fuss,Smile Like You Mean It,1jUT2mNIfOYH1m5KLV2UbY,0.352,0.972,3,-3.39,0,0.13,0.0195,0.168,0.371,125.102,235173,4
The Killers,Battle Born,Runaways,62BxlOvQCjLNQA5ARA4Dug,0.409,0.837,1,-4.043,1,0.0406,0.00651,0.0855,0.199,121.757,243787,4
The Killers,Sam's Town,For Reasons Unknown,6suRRwX61xSMfU7wJuCVdy,0.504,0.884,3,-4.214,1,0.0366,0.0399,0.108,0.516,140.398,212267,4
The Killers,Sam's Town,Bones,4shKoD4U0rsE6UDjyPEjyK,0.472,0.902,9,-3.607,1,0.0643,0.124,0.0822,0.567,139.57,227000,4
